 ;;LAPORAN PENJUALAN DETAIL;;;;;;PERIODE : 01/07/26 - 31/07/26;;;;
;;INSPIRASI MEDIA KREATIF;;;;;;;;;;
;;;;;;;;;;;;
;;JL. TUKAD BATANGHARI XI NO 2;;;;;;;;;;
;;0361-4783465;;;;;;;;;;
;;-;;;;;;;;;;
 ;;;;;;;;;;;;
No Transaksi;;Tanggal;;Dept.;Kode Pel.;Nama Pelanggan;;;Alamat;;;
 ;;;;;;;;;;;;
 ;;;;;;;;;;;;
5;BOLT CAT SALMON 20KG FRESHPACK BULAT;BOLT CAT SALMON 20KG FRESHPACK BULAT;;;;;1;SAK;415.000;0;415.000;
6;CAT CHOIZE MOTHER & KITTEN 20KG;CAT CHOIZE MOTHER & KITTEN 20KG;;;;;1;SAK;472.000;0;472.000;
7;TARO CAT LITTER 5 LT;TARO CAT LITTER 5 LT (ISI 6);;;;;6;PCS;25.000;0;150.000;
8;TARO CAT LITTER 10 L;TARO CAT LITTER 10 L (ISI 3);;;;;3;PCS;45.500;0;136.500;
9;PASIR MIGOO 10 L (ISI 3);PASIR MIGOO 10 L (ISI 3);;;;;3;PCS;41.000;0;123.000;
;;;;;; ;;;;;;
;;;;;;;21;;;;4.265.500;
Pot. :;0;;Pajak :;0;;Biaya :;0;;Total Akhir :;4.265.500;;
 ;;;;;;;;;;;;
JL-0012137-26;;16/07/2026;;;PL0002;TEGUH PS;;;GUNUNG PUTRI  ;;;
No.;Kd. Item;Nama Item;;;;;Jml;Satuan;Harga;Pot. %;Total;
1;CAT CHOIZE TUNA 20KG;CAT CHOIZE TUNA 20KG;;;;;5;SAK;417.000;0;2.085.000;
2;CAT CHOIZE SALMON 20KG;CAT CHOIZE SALMON 20KG;;;;;5;SAK;417.000;0;2.085.000;
3;CAT CHOIZE KITTEN TUNA 20KG;CAT CHOIZE KITTEN TUNA 20KG;;;;;5;SAK;469.000;0;2.345.000;
4;BOLT CAT MOTHER&KITTEN 20KG TUNA;BOLT CAT MOTHER&KITTEN 20KG TUNA;;;;;5;SAK;466.500;0;2.332.500;
5;MISTER PUSS SALMON 20KG;MISTER PUSS SALMON 20KG;;;;;10;SAK;393.000;0;3.930.000;
;;;;;; ;;;;;;
;;;;;;;30;;;;12.777.500;
Pot. :;0;;Pajak :;0;;Biaya :;0;;Total Akhir :;12.777.500;;
 ;;;;;;;;;;;;
JL-0012138-26;;16/07/2026;;;PL5899;RAINA SADIK ABD KADIR;;;JL.BUKIT DURI BARAT NO.04 RT.04/01, BUKIT DURI KEC.TEBET JAKARTA SELATAN DKI JAKARTA;;;
No.;Kd. Item;Nama Item;;;;;Jml;Satuan;Harga;Pot. %;Total;
1;MISTER PUSS SALMON 20KG;MISTER PUSS SALMON 20KG;;;;;2;SAK;398.000;0;796.000;
2;MISTER PUSS TUNA 20KG;MISTER PUSS TUNA 20KG;;;;;2;SAK;398.000;0;796.000;
3;FELIBITE 500 GR I (SAK);FELIBITE 500 GR IKAN (SAK);;;;;2;SAK;443.000;0;886.000;
4;FELIBITE 500 GR SM (SAK);FELIBITE 500 GR SALMON MENTAI (SAK);;;;;2;SAK;443.000;0;886.000;
5;FELIBITE M&K 20 KG;FELIBITE MOTHER KITTEN 20 KG;;;;;2;SAK;498.500;0;997.000;
6;CHESTER 20 KG FP - TUNA;CHESTER 20 KG FP - TUNA;;;;;1;SAK;379.000;0;379.000;
7;LIFE CAT 20 KG;LIFE CAT 20 KG;;;;;1;SAK;532.500;0;532.500;
;;;;;; ;;;;;;
;;;;;;;12;;;;5.272.500;
Pot. :;0;;Pajak :;0;;Biaya :;0;;Total Akhir :;5.272.500;;
 ;;;;;;;;;;;;
JL-0012160-26;;16/07/2026;;;PL6850;DIDI HENDRAWAN RUDDIN;;;GRIYA MALAKA JAKARTA TIMUR DKI JAKARTA;;;
No.;Kd. Item;Nama Item;;;;;Jml;Satuan;Harga;Pot. %;Total;
1;PBT-400GR-SAK;PUSSBITE TUNA 400 GR (SAK);;;;;1;SAK;368.500;0;368.500;
2;PBS-400GR-SAK;PUSSBITE SALMON 400 GR (SAK);;;;;1;SAK;368.500;0;368.500;
3;MPKM10K;MISTER PUSS KITTEN MAMA 10KG;;;;;1;SAK;228.500;0;228.500;
4;PASIR SPS (ALL VARIANT);PASIR ZEOLITE;;;;;5;SAK;23.500;0;117.500;
;;;;;; ;;;;;;
;;;;;;;8;;;;1.083.000;
Pot. :;0;;Pajak :;0;;Biaya :;0;;Total Akhir :;1.083.000;;
 ;;;;;;;;;;;;
JL-0012188-26;;17/07/2026;;;PL3919;PUPUNG PURBASARINING;;;GRIYA BUKIT JAYA BLOK F8 NO.75 RT 03/26 KEL TELAJUNG UDIK KEC. GUNUNG PUTRI BOGOR ;;;
No.;Kd. Item;Nama Item;;;;;Jml;Satuan;Harga;Pot. %;Total;
1;CAT CHOIZE TUNA 20KG;CAT CHOIZE TUNA 20KG;;;;;5;SAK;419.000;0;2.095.000;
2;CAT CHOIZE SALMON 20KG;CAT CHOIZE SALMON 20KG;;;;;5;SAK;419.000;0;2.095.000;
3;CAT CHOIZE KITTEN TUNA 20KG;CAT CHOIZE KITTEN TUNA 20KG;;;;;1;SAK;471.000;0;471.000;
4;CAT CHOIZE KITTEN SALMON 20KG;CAT CHOIZE KITTEN SALMON 20KG;;;;;1;SAK;471.000;0;471.000;
5;PBT-400GR-SAK;PUSSBITE TUNA 400 GR (SAK);;;;;1;SAK;368.500;0;368.500;
6;PBS-400GR-SAK;PUSSBITE SALMON 400 GR (SAK);;;;;1;SAK;368.500;0;368.500;
7;MAXI CAT CHICKEN & TUNA 20KG;MAXI CAT FOOD CHICKEN TUNA 20KG;;;;;1;SAK;541.000;0;541.000;
8;LIFE CAT 20 KG;LIFE CAT 20 KG;;;;;1;SAK;532.500;0;532.500;
9;BOLT CAT SALMON 20KG FRESHPACK BULAT;BOLT CAT SALMON 20KG FRESHPACK BULAT;;;;;1;SAK;415.000;0;415.000;
10;MEO 7 KG - SALMON;MEO 7 KG - SALMON;;;;;1;SAK;253.000;0;253.000;
;;;;;; ;;;;;;
;;;;;;;18;;;;7.610.500;
Pot. :;0;;Pajak :;0;;Biaya :;0;;Total Akhir :;7.610.500;;
 ;;;;;;;;;;;;
JL-0012198-26;;17/07/2026;;;PL0002;TEGUH PS;;;GUNUNG PUTRI  ;;;
No.;Kd. Item;Nama Item;;;;;Jml;Satuan;Harga;Pot. %;Total;
1;PBS-400GR-SAK;PUSSBITE SALMON 400 GR (SAK);;;;;3;SAK;364.000;0;1.092.000;
2;PBT-400GR-SAK;PUSSBITE TUNA 400 GR (SAK);;;;;1;SAK;364.000;0;364.000;
3;FELIBITE 500 GR I (SAK);FELIBITE 500 GR IKAN (SAK);;;;;2;SAK;438.000;0;876.000;
;;;;;; ;;;;;;
;;;;;;;6;;;;2.332.000;
Pot. :;0;;Pajak :;0;;Biaya :;0;;Total Akhir :;2.332.000;;
 ;;;;;;;;;;;;
JL-0012213-26;;17/07/2026;;;PL0002;TEGUH PS;;;GUNUNG PUTRI  ;;;
No.;Kd. Item;Nama Item;;;;;Jml;Satuan;Harga;Pot. %;Total;
1;FELIBITE 500 GR I (SAK);FELIBITE 500 GR IKAN (SAK);;;;;10;SAK;438.000;0;4.380.000;
2;FELIBITE 500 GR D (SAK);FELIBITE 500 GR DONAT (SAK);;;;;3;SAK;438.000;0;1.314.000;
3;CAT CHOIZE TUNA 20KG;CAT CHOIZE TUNA 20KG;;;;;10;SAK;417.000;0;4.170.000;
4;CAT CHOIZE SALMON 20KG;CAT CHOIZE SALMON 20KG;;;;;10;SAK;417.000;0;4.170.000;
5;BOLT CAT SALMON 20KG FRESHPACK BULAT;BOLT CAT SALMON 20KG FRESHPACK BULAT;;;;;10;SAK;410.500;0;4.105.000;
6;MISTER PUSS TUNA 20KG;MISTER PUSS TUNA 20KG;;;;;10;SAK;393.000;0;3.930.000;
7;EXCEL CAT 20 KG TI;EXCEL CAT 20 KG TUNA IKAN;;;;;10;SAK;418.500;0;4.185.000;
8;EXCEL CAT 20 KG C&T S;EXCEL CAT 20 KG CHICK&TUNA SEGITIGA;;;;;3;SAK;418.500;0;1.255.500;
9;EXCEL CAT 20 KG TD;EXCEL CAT 20 KG TUNA DONAT;;;;;3;SAK;418.500;0;1.255.500;
10;MPKM10K;MISTER PUSS KITTEN MAMA 10KG;;;;;5;SAK;222.500;0;1.112.500;
11;PBS-400GR-SAK;PUSSBITE SALMON 400 GR (SAK);;;;;5;SAK;364.000;0;1.820.000;
12;PBT-400GR-SAK;PUSSBITE TUNA 400 GR (SAK);;;;;5;SAK;364.000;0;1.820.000;
13;BEAUTY CAT 20KG - CHICKEN & SALMON;BEAUTY CAT 20KG - CHICKEN & SALMON;;;;;1;SAK;520.500;0;520.500;
14;CAT CHOIZE KITTEN TUNA 20KG;CAT CHOIZE KITTEN TUNA 20KG;;;;;5;SAK;469.000;0;2.345.000;
15;CAT CHOIZE KITTEN SALMON 20KG;CAT CHOIZE KITTEN SALMON 20KG;;;;;3;SAK;469.000;0;1.407.000;
16;CHESTER 20 KG FP - TUNA;CHESTER 20 KG FP - TUNA;;;;;2;SAK;374.500;0;749.000;
;;;;;; ;;;;;;
;;;;;;;95;;;;38.539.000;
Pot. :;0;;Pajak :;0;;Biaya :;0;;Total Akhir :;38.539.000;;
 ;;;;;;;;;;;;
JL-0012240-26;;18/07/2026;;;PL6564;MAMAH DHEA - LIMO DEPOK;;;JL . BENDA BLOK B 10 NO.12 A LIMO DEPOK DEPOK JAWA BARAT;;;
No.;Kd. Item;Nama Item;;;;;Jml;Satuan;Harga;Pot. %;Total;
1;DOG CHOIZE BEEF 20KG;DOG CHOIZE BEEF 20KG;;;;;20;SAK;345.000;0;6.900.000;
;;;;;; ;;;;;;
;;;;;;;20;;;;6.900.000;
Pot. :;0;;Pajak :;0;;Biaya :;0;;Total Akhir :;6.900.000;;
 ;;;;;;;;;;;;
JL-0012272-26;;18/07/2026;;;PL2588;RN PETSHOP - CIRACAS;;;JL RAYA PKP NO.02 KELAPA DUA WETAN - CIRACAS JAK - TIM ;;;
No.;Kd. Item;Nama Item;;;;;Jml;Satuan;Harga;Pot. %;Total;
1;ORI CAT 20 KG - ADULT CHICKEN & TUNA FP (SAK);ORI CAT 20 KG - ADULT CHICKEN & TUNA FP (SAK);;;;;1;SAK;443.000;0;443.000;
2;LIFE CAT 20 KG;LIFE CAT 20 KG;;;;;1;SAK;532.500;0;532.500;
3;BEAUTY CAT 20KG - CHICKEN & SALMON;BEAUTY CAT 20KG - CHICKEN & SALMON;;;;;1;SAK;523.000;0;523.000;
4;EXCEL CAT 20 KG M&K;EXCEL CAT 20 KG MOTHER & KITTEN;;;;;1;SAK;470.000;0;470.000;
5;MEO 7 KG - TUNA;MEO 7 KG - TUNA;;;;;3;SAK;253.000;0;759.000;
6;MEO 7 KG - PERSIAN;MEO 6.8 KG - PERSIAN;;;;;3;SAK;297.000;0;891.000;
;;;;;; ;;;;;;
;;;;;;;10;;;;3.618.500;
Pot. :;0;;Pajak :;0;;Biaya :;0;;Total Akhir :;3.618.500;;
 ;;;;;;;;;;;;
JL-0012320-26;;20/07/2026;;;PL5384;MIAW PETSHOP 3 - KRAMATJATI;;;JL. NUSA I RT 002/003 KEL. KRAMATJATI, KEC. KRAMATJATI  ;;;
No.;Kd. Item;Nama Item;;;;;Jml;Satuan;Harga;Pot. %;Total;
1;CAT CHOIZE MOTHER & KITTEN 20KG;CAT CHOIZE MOTHER & KITTEN 20KG;;;;;2;SAK;472.000;0;944.000;
2;CAT CHOIZE TUNA 20KG;CAT CHOIZE TUNA 20KG;;;;;2;SAK;419.000;0;838.000;
3;CAT CHOIZE SALMON 20KG;CAT CHOIZE SALMON 20KG;;;;;2;SAK;419.000;0;838.000;
4;EXCEL CAT 20 KG M&K;EXCEL CAT 20 KG MOTHER & KITTEN;;;;;1;SAK;470.000;0;470.000;
5;EXCEL CAT 20 KG TI;EXCEL CAT 20 KG TUNA IKAN;;;;;1;SAK;423.500;0;423.500;
6;FELIBITE 500 GR I (SAK);FELIBITE 500 GR IKAN (SAK);;;;;1;SAK;443.000;0;443.000;
7;FELIBITE M&K 20 KG;FELIBITE MOTHER KITTEN 20 KG;;;;;1;SAK;498.500;0;498.500;
8;MPKM10K;MISTER PUSS KITTEN MAMA 10KG;;;;;1;SAK;228.500;0;228.500;
9;CHESTER 20 KG FP - TUNA;CHESTER 20 KG FP - TUNA;;;;;1;SAK;379.000;0;379.000;
10;BEAUTY CAT 20KG - CHICKEN & SALMON;BEAUTY CAT 20KG - CHICKEN & SALMON;;;;;1;SAK;523.000;0;523.000;
11;LIFE CAT 20 KG;LIFE CAT 20 KG;;;;;2;SAK;532.500;0;1.065.000;
12;BOLT CAT TUNA 20KG IKAN FRESHPACK;BOLT CAT TUNA 20KG IKAN FRESHPACK;;;;;1;SAK;415.000;0;415.000;
13;TARO CAT LITTER 5 LT;TARO CAT LITTER 5 LT (ISI 6);;;;;12;PCS;25.000;0;300.000;
14;MARKOTOPS CAT LITTER 10 LTR;PASIR MARKOTOPS 10 L (ISI 3);;;;;6;PCS;52.500;0;315.000;
15;MAXI CAT CHICKEN & TUNA 20KG;MAXI CAT FOOD CHICKEN TUNA 20KG;;;;;1;SAK;541.000;0;541.000;
16;MISTER PUSS SALMON 20KG;MISTER PUSS SALMON 20KG;;;;;1;SAK;398.000;0;398.000;
17;MISTER PUSS TUNA 20KG;MISTER PUSS TUNA 20KG;;;;;1;SAK;398.000;0;398.000;
;;;;;; ;;;;;;
;;;;;;;37;;;;9.017.500;
Pot. :;0;;Pajak :;0;;Biaya :;0;;Total Akhir :;9.017.500;;
 ;;;;;;;;;;;;
JL-0012331-26;;20/07/2026;;;PL5230;MIRNA FERIAN;;;JL KEBON BAWANG IX NO. 27 RT 016/001 KEBON BAWANG TANJUNG PRIOK JAKUT DKI JAKARTA;;;
No.;Kd. Item;Nama Item;;;;;Jml;Satuan;Harga;Pot. %;Total;
1;CHESTER 20 KG FP - TUNA;CHESTER 20 KG FP - TUNA;;;;;1;SAK;377.000;0;377.000;
2;CUTIES CATZ 20KG FRESH PACK;CUTIES CATZ 20KG FRESH PACK;;;;;1;SAK;446.000;0;446.000;
;;;;;; ;;;;;;
;;;;;;;2;;;;823.000;
Pot. :;0;;Pajak :;0;;Biaya :;0;;Total Akhir :;823.000;;
 ;;;;;;;;;;;;
JL-0012332-26;;20/07/2026;;;PL6216;SITI DHARWATI - PEKAYON;;;PEKAYON RT 002/008 KEL. PEKAYON, KEC. PASAR REBO JAKARTA TIMUR DKI JAKARTA;;;
No.;Kd. Item;Nama Item;;;;;Jml;Satuan;Harga;Pot. %;Total;
1;LIFE CAT 20 KG;LIFE CAT 20 KG;;;;;1;SAK;541.000;0;541.000;
2;MARKOTOPS CAT LITTER 25 L;PASIR MARKOTOPS 25 L;;;;;1;PCS;113.500;0;113.500;
;;;;;; ;;;;;;
;;;;;;;2;;;;654.500;
Pot. :;0;;Pajak :;0;;Biaya :;0;;Total Akhir :;654.500;;
 ;;;;;;;;;;;;
JL-0012353-26;;20/07/2026;;;PL5899;RAINA SADIK ABD KADIR;;;JL.BUKIT DURI BARAT NO.04 RT.04/01, BUKIT DURI KEC.TEBET JAKARTA SELATAN DKI JAKARTA;;;
No.;Kd. Item;Nama Item;;;;;Jml;Satuan;Harga;Pot. %;Total;
1;CAT CHOIZE KITTEN TUNA 20KG;CAT CHOIZE KITTEN TUNA 20KG;;;;;1;SAK;471.000;0;471.000;
2;CAT CHOIZE KITTEN SALMON 20KG;CAT CHOIZE KITTEN SALMON 20KG;;;;;1;SAK;471.000;0;471.000;
3;CAT CHOIZE TUNA 20KG;CAT CHOIZE TUNA 20KG;;;;;1;SAK;419.000;0;419.000;
4;CAT CHOIZE SALMON 20KG;CAT CHOIZE SALMON 20KG;;;;;1;SAK;419.000;0;419.000;
5;BOLT CAT TUNA 20KG IKAN FRESHPACK;BOLT CAT TUNA 20KG IKAN FRESHPACK;;;;;1;SAK;415.000;0;415.000;
6;EXCEL CAT 20 KG M&K;EXCEL CAT 20 KG MOTHER & KITTEN;;;;;1;SAK;470.000;0;470.000;
7;LIFE CAT 20 KG;LIFE CAT 20 KG;;;;;1;SAK;532.500;0;532.500;
;;;;;; ;;;;;;
;;;;;;;7;;;;3.197.500;
Pot. :;0;;Pajak :;0;;Biaya :;0;;Total Akhir :;3.197.500;;
 ;;;;;;;;;;;;
JL-0012360-26;;20/07/2026;;;PL6217;LUSI INDRIYANI;;;CIPINANG ASEM NO.25 RT 012/002 KEL. KEBON PALA, KEC. MAKASAR JAKARTA TIMUR DKI JAKARTA;;;
No.;Kd. Item;Nama Item;;;;;Jml;Satuan;Harga;Pot. %;Total;
1;CAT CHOIZE KITTEN TUNA 20KG;CAT CHOIZE KITTEN TUNA 20KG;;;;;1;SAK;471.000;0;471.000;
2;MAXI CAT CHICKEN & TUNA 20KG;MAXI CAT FOOD CHICKEN TUNA 20KG;;;;;1;SAK;541.000;0;541.000;
3;MEO 7 KG - KITTEN OCEAN FISH;MEO 7 KG - KITTEN OCEAN FISH;;;;;1;SAK;297.000;0;297.000;
;;;;;; ;;;;;;
;;;;;;;3;;;;1.309.000;
Pot. :;0;;Pajak :;0;;Biaya :;0;;Total Akhir :;1.309.000;;
 ;;;;;;;;;;;;
JL-0012378-26;;21/07/2026;;;PL5899;RAINA SADIK ABD KADIR;;;JL.BUKIT DURI BARAT NO.04 RT.04/01, BUKIT DURI KEC.TEBET JAKARTA SELATAN DKI JAKARTA;;;
No.;Kd. Item;Nama Item;;;;;Jml;Satuan;Harga;Pot. %;Total;
1;EXCEL CAT 20 KG TI;EXCEL CAT 20 KG TUNA IKAN;;;;;1;SAK;423.500;0;423.500;
2;BEAUTY CAT 20KG - CHICKEN & SALMON;BEAUTY CAT 20KG - CHICKEN & SALMON;;;;;1;SAK;523.000;0;523.000;
3;CHESTER 20 KG FP - TUNA;CHESTER 20 KG FP - TUNA;;;;;1;SAK;379.000;0;379.000;
4;LIFE CAT 20 KG;LIFE CAT 20 KG;;;;;1;SAK;532.500;0;532.500;
5;BOLT CAT TUNA 20KG IKAN FRESHPACK;BOLT CAT TUNA 20KG IKAN FRESHPACK;;;;;1;SAK;415.000;0;415.000;
6;CAT CHOIZE SALMON 20KG;CAT CHOIZE SALMON 20KG;;;;;1;SAK;419.000;0;419.000;
7;CAT CHOIZE TUNA 20KG;CAT CHOIZE TUNA 20KG;;;;;1;SAK;419.000;0;419.000;
8;CAT CHOIZE KITTEN TUNA 20KG;CAT CHOIZE KITTEN TUNA 20KG;;;;;1;SAK;471.000;0;471.000;
;;;;;; ;;;;;;
;;;;;;;8;;;;3.582.000;
Pot. :;0;;Pajak :;0;;Biaya :;0;;Total Akhir :;3.582.000;;
 ;;;;;;;;;;;;
JL-0012417-26;;21/07/2026;;;PL6217;LUSI INDRIYANI;;;CIPINANG ASEM NO.25 RT 012/002 KEL. KEBON PALA, KEC. MAKASAR JAKARTA TIMUR DKI JAKARTA;;;
No.;Kd. Item;Nama Item;;;;;Jml;Satuan;Harga;Pot. %;Total;
1;PBT-400GR-SAK;PUSSBITE TUNA 400 GR (SAK);;;;;1;SAK;368.500;0;368.500;
;;;;;; ;;;;;;
;;;;;;;1;;;;368.500;
Pot. :;0;;Pajak :;0;;Biaya :;0;;Total Akhir :;368.500;;
 ;;;;;;;;;;;;
JL-0012434-26;;22/07/2026;;;PL3824;AHMAD SAIFUDIN;;;KP. UTAN RT008/008 RAGUNAN PS. MINGGU JAKARTA SELATAN DKI JAKARTA;;;
No.;Kd. Item;Nama Item;;;;;Jml;Satuan;Harga;Pot. %;Total;
1;MISTER PUSS SALMON 20KG;MISTER PUSS SALMON 20KG;;;;;1;SAK;398.000;0;398.000;
2;MISTER PUSS TUNA 20KG;MISTER PUSS TUNA 20KG;;;;;1;SAK;398.000;0;398.000;
3;DOG CHOIZE BEEF 20KG;DOG CHOIZE BEEF 20KG;;;;;3;SAK;345.000;0;1.035.000;
;;;;;; ;;;;;;
;;;;;;;5;;;;1.831.000;
Pot. :;0;;Pajak :;0;;Biaya :;0;;Total Akhir :;1.831.000;;
 ;;;;;;;;;;;;
JL-0012437-26;;22/07/2026;;;PL5329;PETSUPPS.ID - TANAH MERDEKA;;;JL. TANAH MERDEKA RT 008/003 KEL. RAMBUTAN, KEC. CIRACAS  ;;;
No.;Kd. Item;Nama Item;;;;;Jml;Satuan;Harga;Pot. %;Total;
1;PASIR SPS (ALL VARIANT);PASIR ZEOLITE;;;;;42;SAK;23.500;0;987.000;
;;;;;; ;;;;;;
;;;;;;;42;;;;987.000;
Pot. :;0;;Pajak :;0;;Biaya :;0;;Total Akhir :;987.000;;
 ;;;;;;;;;;;;
JL-0012439-26;;22/07/2026;;;PL4890;SURYADI - KALIBATA;;;KALIBATA PULO NO.34 A RT 005/005 KEL. KALIBATA, KEC. PANCORAN  ;;;
No.;Kd. Item;Nama Item;;;;;Jml;Satuan;Harga;Pot. %;Total;
1;BOLT CAT TUNA 20KG IKAN FRESHPACK;BOLT CAT TUNA 20KG IKAN FRESHPACK;;;;;8;SAK;415.000;0;3.320.000;
2;CAT CHOIZE TUNA 20KG;CAT CHOIZE TUNA 20KG;;;;;6;SAK;419.000;0;2.514.000;
3;CAT CHOIZE SALMON 20KG;CAT CHOIZE SALMON 20KG;;;;;5;SAK;419.000;0;2.095.000;
4;CAT CHOIZE MOTHER & KITTEN 20KG;CAT CHOIZE MOTHER & KITTEN 20KG;;;;;2;SAK;472.000;0;944.000;
5;CAT CHOIZE KITTEN TUNA 20KG;CAT CHOIZE KITTEN TUNA 20KG;;;;;3;SAK;471.000;0;1.413.000;
6;CAT CHOIZE KITTEN SALMON 20KG;CAT CHOIZE KITTEN SALMON 20KG;;;;;3;SAK;471.000;0;1.413.000;
7;FELIBITE 500 GR I (SAK);FELIBITE 500 GR IKAN (SAK);;;;;8;SAK;443.000;0;3.544.000;
8;EXCEL CAT 20 KG C&T S;EXCEL CAT 20 KG CHICK&TUNA SEGITIGA;;;;;1;SAK;423.500;0;423.500;
9;FELIBITE M&K 20 KG;FELIBITE MOTHER KITTEN 20 KG;;;;;1;SAK;498.500;0;498.500;
10;EXCEL CAT 20 KG M&K;EXCEL CAT 20 KG MOTHER & KITTEN;;;;;2;SAK;470.000;0;940.000;
11;BEAUTY CAT 20KG - CHICKEN & SALMON;BEAUTY CAT 20KG - CHICKEN & SALMON;;;;;1;SAK;523.000;0;523.000;
12;EXCEL CAT 20 KG TI;EXCEL CAT 20 KG TUNA IKAN;;;;;1;SAK;423.500;0;423.500;
13;BOLT CAT MOTHER&KITTEN 20KG TUNA;BOLT CAT MOTHER&KITTEN 20KG TUNA;;;;;1;SAK;471.500;0;471.500;
14;BOLT CAT SALMON 20KG FRESHPACK BULAT;BOLT CAT SALMON 20KG FRESHPACK BULAT;;;;;3;SAK;415.000;0;1.245.000;
15;BOLT CAT TUNA 20KG DONAT FRESHPACK;BOLT CAT TUNA 20KG DONAT FRESHPACK;;;;;3;SAK;415.000;0;1.245.000;
16;CHESTER 20 KG FP - TUNA;CHESTER 20 KG FP - TUNA;;;;;1;SAK;379.000;0;379.000;
17;PASIR MIGOO 25 L;PASIR MIGOO 25 L;;;;;4;PCS;82.000;0;328.000;
18;PASIR MIGOO 5 L (ISI 6);PASIR MIGOO 5 L (ISI 6);;;;;24;PCS;22.000;0;528.000;
;;;;;; ;;;;;;
;;;;;;;77;;;;22.248.000;
Pot. :;0;;Pajak :;0;;Biaya :;0;;Total Akhir :;22.248.000;;
 ;;;;;;;;;;;;
JL-0012452-26;;22/07/2026;;;PL3947;APRIYANTI TRIARINI;;;JL. MAWAR RAYA NO. 33 RT 12/10 GG. H. KUMING KALISARI 3 JAKARTA TIMUR ;;;
No.;Kd. Item;Nama Item;;;;;Jml;Satuan;Harga;Pot. %;Total;
1;BOLT DOG 20KG BEEF - FRESHPACK;BOLT DOG 20KG BEEF - FRESHPACK;;;;;3;SAK;335.000;0;1.005.000;
2;BOLT DOG 20KG LAMB - FRESHPACK;BOLT DOG 20KG LAMB - FRESHPACK;;;;;2;SAK;335.000;0;670.000;
3;MEO 7 KG - TUNA;MEO 7 KG - TUNA;;;;;1;SAK;253.000;0;253.000;
4;MEO 7 KG - SALMON;MEO 7 KG - SALMON;;;;;2;SAK;253.000;0;506.000;
;;;;;; ;;;;;;
;;;;;;;8;;;;2.434.000;
Pot. :;0;;Pajak :;0;;Biaya :;0;;Total Akhir :;2.434.000;;
 ;;;;;;;;;;;;
JL-0012463-26;;22/07/2026;;;PL6238;HAPPY MIX STORE;;;JL. SMP 160 NO.28 RT.003/RW.001 CEGER JAKARTA TIMUR DKI JAKARTA;;;
No.;Kd. Item;Nama Item;;;;;Jml;Satuan;Harga;Pot. %;Total;
1;EXCEL CAT 20 KG TI;EXCEL CAT 20 KG TUNA IKAN;;;;;2;SAK;423.500;0;847.000;
2;ORI CAT 20 KG - IKAN FRESH PACK (SAK);ORI CAT 20 KG - IKAN FRESH PACK (SAK);;;;;1;SAK;443.000;0;443.000;
3;BOLT CAT TUNA 20KG DONAT FRESHPACK;BOLT CAT TUNA 20KG DONAT FRESHPACK;;;;;2;SAK;415.000;0;830.000;
4;BOLT CAT TUNA 20KG IKAN FRESHPACK;BOLT CAT TUNA 20KG IKAN FRESHPACK;;;;;5;SAK;415.000;0;2.075.000;
5;BOLT CAT MOTHER&KITTEN 20KG TUNA;BOLT CAT MOTHER&KITTEN 20KG TUNA;;;;;1;SAK;471.500;0;471.500;
6;BEAUTY CAT 20KG - CHICKEN & SALMON;BEAUTY CAT 20KG - CHICKEN & SALMON;;;;;1;SAK;523.000;0;523.000;
7;CAT CHOIZE TUNA 20KG;CAT CHOIZE TUNA 20KG;;;;;2;SAK;419.000;0;838.000;
8;CAT CHOIZE SALMON 20KG;CAT CHOIZE SALMON 20KG;;;;;1;SAK;419.000;0;419.000;
9;TOTO CAT LITTER 10 L;TOTO CAT LITTER 10 L (ISI 3);;;;;6;PCS;47.000;0;282.000;
10;PAWSITIVE CAT SAND 5.5 L (ISI 5);PAWSITIVE CAT SAND 5.5 L (ISI 5);;;;;10;PCS;30.500;0;305.000;
11;PAWSITIVE CAT SAND 10 L;PAWSITIVE CAT SAND 10 L (ISI 3);;;;;3;PCS;53.000;0;159.000;
12;MARKOTOPS CAT LITTER 10 LTR;PASIR MARKOTOPS 10 L (ISI 3);;;;;3;PCS;52.500;0;157.500;
13;TOP CAT LITTER 5 L;TOP CAT LITTER 5 L (ISI 6);;;;;6;PCS;27.500;0;165.000;
;;;;;; ;;;;;;
;;;;;;;43;;;;7.515.000;
Pot. :;0;;Pajak :;0;;Biaya :;0;;Total Akhir :;7.515.000;;
 ;;;;;;;;;;;;
JL-0012471-26;;22/07/2026;;;PL0002;TEGUH PS;;;GUNUNG PUTRI  ;;;
No.;Kd. Item;Nama Item;;;;;Jml;Satuan;Harga;Pot. %;Total;
1;CAT CHOIZE TUNA 20KG;CAT CHOIZE TUNA 20KG;;;;;10;SAK;417.000;0;4.170.000;
2;MISTER PUSS SALMON 20KG;MISTER PUSS SALMON 20KG;;;;;10;SAK;393.000;0;3.930.000;
3;BOLT CAT TUNA 20KG IKAN FRESHPACK;BOLT CAT TUNA 20KG IKAN FRESHPACK;;;;;20;SAK;410.500;0;8.210.000;
4;BOLT CAT TUNA 20KG DONAT FRESHPACK;BOLT CAT TUNA 20KG DONAT FRESHPACK;;;;;5;SAK;410.500;0;2.052.500;
;;;;;; ;;;;;;
;;;;;;;45;;;;18.362.500;
Pot. :;0;;Pajak :;0;;Biaya :;0;;Total Akhir :;18.362.500;;
 ;;;;;;;;;;;;
